Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	very long-chain fatty acid metabolic process (GO:0000038)	1/33	1.469255e-01	3.173243e-01	0	0	6.536842e+00	1.253655e+01	SLC27A6
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	1.551090e-01	3.301002e-01	0	0	6.151703e+00	1.146448e+01	CRNN
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	JMY
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	BMP2
GO_Biological_Process_2021	aortic valve development (GO:0003176)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	BMP2
GO_Biological_Process_2021	regulation of cell cycle G1/S phase transition (GO:1902806)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	CRNN
GO_Biological_Process_2021	regulation of ossification (GO:0030278)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	BMP2
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	1/36	1.591716e-01	3.301002e-01	0	0	5.975639e+00	1.098186e+01	CST4
GO_Biological_Process_2021	response to cytokine (GO:0034097)	2/150	1.621691e-01	3.309635e-01	0	0	2.840138e+00	5.166539e+00	CRNN;IL1F10
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	1/37	1.632149e-01	3.309635e-01	0	0	5.809357e+00	1.053055e+01	TRPM1
GO_Biological_Process_2021	regulation of p38MAPK cascade (GO:1900744)	1/37	1.632149e-01	3.309635e-01	0	0	5.809357e+00	1.053055e+01	BMP2
GO_Biological_Process_2021	phagosome maturation (GO:0090382)	1/37	1.632149e-01	3.309635e-01	0	0	5.809357e+00	1.053055e+01	MREG
GO_Biological_Process_2021	synaptic vesicle endocytosis (GO:0048488)	1/38	1.672389e-01	3.335867e-01	0	0	5.652063e+00	1.010777e+01	DNAJC6
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	1.672389e-01	3.335867e-01	0	0	5.652063e+00	1.010777e+01	PPP1R2
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	2/153	1.672503e-01	3.335867e-01	0	0	2.783289e+00	4.977254e+00	BMP2;BAMBI
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	1.712437e-01	3.388946e-01	0	0	5.503047e+00	9.711048e+00	BMP2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	2/156	1.723592e-01	3.388946e-01	0	0	2.728654e+00	4.797451e+00	DLX1;DLX2
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	1/40	1.752295e-01	3.388946e-01	0	0	5.361673e+00	9.338205e+00	BMP2
GO_Biological_Process_2021	sulfur compound catabolic process (GO:0044273)	1/40	1.752295e-01	3.388946e-01	0	0	5.361673e+00	9.338205e+00	CHAC1
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	2/158	1.757796e-01	3.388946e-01	0	0	2.693399e+00	4.682539e+00	DLX1;BMP2
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	1/41	1.791963e-01	3.388946e-01	0	0	5.227368e+00	8.987274e+00	BMP2
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	1/41	1.791963e-01	3.388946e-01	0	0	5.227368e+00	8.987274e+00	BMP2
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	1/41	1.791963e-01	3.388946e-01	0	0	5.227368e+00	8.987274e+00	FHOD3
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	1/41	1.791963e-01	3.388946e-01	0	0	5.227368e+00	8.987274e+00	SLC7A11
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	1/41	1.791963e-01	3.388946e-01	0	0	5.227368e+00	8.987274e+00	PPP1R2
GO_Biological_Process_2021	regulation of double-strand break repair (GO:2000779)	1/42	1.831443e-01	3.445756e-01	0	0	5.099615e+00	8.656499e+00	OTUB2
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	1/43	1.870734e-01	3.483766e-01	0	0	4.977945e+00	8.344300e+00	CHAC1
GO_Biological_Process_2021	myofibril assembly (GO:0030239)	1/43	1.870734e-01	3.483766e-01	0	0	4.977945e+00	8.344300e+00	FHOD3
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	1/44	1.909839e-01	3.485456e-01	0	0	4.861934e+00	8.049253e+00	BMP2
GO_Biological_Process_2021	neurogenesis (GO:0022008)	1/44	1.909839e-01	3.485456e-01	0	0	4.861934e+00	8.049253e+00	CHAC1
GO_Biological_Process_2021	branching morphogenesis of an epithelial tube (GO:0048754)	1/44	1.909839e-01	3.485456e-01	0	0	4.861934e+00	8.049253e+00	BMP2
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	1/44	1.909839e-01	3.485456e-01	0	0	4.861934e+00	8.049253e+00	TRPM1
GO_Biological_Process_2021	cellular response to radiation (GO:0071478)	1/45	1.948757e-01	3.521269e-01	0	0	4.751196e+00	7.770074e+00	TRPM1
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	1/45	1.948757e-01	3.521269e-01	0	0	4.751196e+00	7.770074e+00	SLC7A11
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	2.026039e-01	3.625021e-01	0	0	4.544165e+00	7.254770e+00	BMP2
GO_Biological_Process_2021	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	2.026039e-01	3.625021e-01	0	0	4.544165e+00	7.254770e+00	BMP2
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	1/48	2.064404e-01	3.675646e-01	0	0	4.447256e+00	7.016630e+00	FGF18
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	1/50	2.140587e-01	3.774465e-01	0	0	4.265306e+00	6.574990e+00	DIAPH3
GO_Biological_Process_2021	amino acid transport (GO:0006865)	1/50	2.140587e-01	3.774465e-01	0	0	4.265306e+00	6.574990e+00	SLC7A11
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	1/51	2.178407e-01	3.804395e-01	0	0	4.179789e+00	6.369963e+00	BMP2
GO_Biological_Process_2021	positive regulation of fat cell differentiation (GO:0045600)	1/51	2.178407e-01	3.804395e-01	0	0	4.179789e+00	6.369963e+00	BMP2
GO_Biological_Process_2021	cartilage development (GO:0051216)	1/52	2.216046e-01	3.851700e-01	0	0	4.097626e+00	6.174551e+00	BMP2
GO_Biological_Process_2021	heart morphogenesis (GO:0003007)	1/53	2.253507e-01	3.898246e-01	0	0	4.018623e+00	5.988141e+00	BMP2
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	1/54	2.290789e-01	3.944047e-01	0	0	3.942602e+00	5.810169e+00	CST4
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	5/684	2.317147e-01	3.970472e-01	0	0	1.555698e+00	2.274816e+00	DLX1;BMP2;DLX2;DLX4;MSX2
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	1/55	2.327893e-01	3.970472e-01	0	0	3.869396e+00	5.640114e+00	FGF18
GO_Biological_Process_2021	regulation of bone mineralization (GO:0030500)	1/57	2.401572e-01	4.077088e-01	0	0	3.730827e+00	5.321881e+00	BMP2
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	1/58	2.438149e-01	4.082222e-01	0	0	3.665189e+00	5.172850e+00	BMP2
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	1/58	2.438149e-01	4.082222e-01	0	0	3.665189e+00	5.172850e+00	SLN
GO_Biological_Process_2021	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/58	2.438149e-01	4.082222e-01	0	0	3.665189e+00	5.172850e+00	BMP2
GO_Biological_Process_2021	protein polymerization (GO:0051258)	1/59	2.474551e-01	4.124252e-01	0	0	3.601815e+00	5.030028e+00	DIAPH3
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	2.510780e-01	4.165613e-01	0	0	3.540589e+00	4.893064e+00	BMP2
GO_Biological_Process_2021	response to light stimulus (GO:0009416)	1/61	2.546837e-01	4.206314e-01	0	0	3.481404e+00	4.761630e+00	TRPM1
GO_Biological_Process_2021	anterior/posterior pattern specification (GO:0009952)	1/63	2.618435e-01	4.305084e-01	0	0	3.368761e+00	4.514167e+00	BMP2
GO_Biological_Process_2021	BMP signaling pathway (GO:0030509)	1/65	2.689352e-01	4.401855e-01	0	0	3.263158e+00	4.285455e+00	BMP2
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	2/214	2.743101e-01	4.469784e-01	0	0	1.976315e+00	2.556356e+00	BMP2;FGF18
GO_Biological_Process_2021	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	1/68	2.794466e-01	4.509222e-01	0	0	3.116575e+00	3.973459e+00	BAMBI
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1/68	2.794466e-01	4.509222e-01	0	0	3.116575e+00	3.973459e+00	EIF5
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	3/384	2.804365e-01	4.509222e-01	0	0	1.652951e+00	2.101574e+00	BMP2;FGF18;IL1F10
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	1/69	2.829171e-01	4.529155e-01	0	0	3.070588e+00	3.876929e+00	FGF18
GO_Biological_Process_2021	cellular response to light stimulus (GO:0071482)	1/70	2.863710e-01	4.544583e-01	0	0	3.025934e+00	3.783832e+00	TRPM1
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	1/70	2.863710e-01	4.544583e-01	0	0	3.025934e+00	3.783832e+00	LYG2
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	1/72	2.932295e-01	4.633280e-01	0	0	2.940400e+00	3.607282e+00	BMP2
GO_Biological_Process_2021	inflammatory response (GO:0006954)	2/230	3.027329e-01	4.752756e-01	0	0	1.836133e+00	2.194003e+00	BMP2;IL1F10
GO_Biological_Process_2021	fibroblast growth factor receptor signaling pathway (GO:0008543)	1/75	3.033951e-01	4.752756e-01	0	0	2.820768e+00	3.364385e+00	FGF18
GO_Biological_Process_2021	actomyosin structure organization (GO:0031032)	1/76	3.067514e-01	4.784798e-01	0	0	2.783018e+00	3.288741e+00	FHOD3
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	1/77	3.100917e-01	4.795910e-01	0	0	2.746260e+00	3.215561e+00	BMP2
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	1/77	3.100917e-01	4.795910e-01	0	0	2.746260e+00	3.215561e+00	BMP2
GO_Biological_Process_2021	regulation of neuron differentiation (GO:0045664)	1/79	3.167245e-01	4.866929e-01	0	0	2.675574e+00	3.076168e+00	BMP2
GO_Biological_Process_2021	regulation of fat cell differentiation (GO:0045598)	1/80	3.200173e-01	4.866929e-01	0	0	2.641572e+00	3.009756e+00	BMP2
GO_Biological_Process_2021	negative regulation of cell cycle (GO:0045786)	1/80	3.200173e-01	4.866929e-01	0	0	2.641572e+00	3.009756e+00	BMP2
GO_Biological_Process_2021	negative regulation of cellular component organization (GO:0051129)	1/80	3.200173e-01	4.866929e-01	0	0	2.641572e+00	3.009756e+00	SLN
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	1/83	3.298015e-01	4.991934e-01	0	0	2.544544e+00	2.822572e+00	CHAC1
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	2/246	3.309721e-01	4.991934e-01	0	0	1.714336e+00	1.895577e+00	CRNN;JMY
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	1/86	3.394464e-01	5.089394e-01	0	0	2.454365e+00	2.651792e+00	FGF18
GO_Biological_Process_2021	calcium ion transmembrane transport (GO:0070588)	1/87	3.426308e-01	5.089394e-01	0	0	2.425704e+00	2.598176e+00	TRPM1
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	2/253	3.432356e-01	5.089394e-01	0	0	1.665932e+00	1.781445e+00	BMP2;FGF18
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	2/253	3.432356e-01	5.089394e-01	0	0	1.665932e+00	1.781445e+00	BMP2;BAMBI
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	1/88	3.457999e-01	5.089394e-01	0	0	2.397701e+00	2.546107e+00	SLN
GO_Biological_Process_2021	metal ion transport (GO:0030001)	1/88	3.457999e-01	5.089394e-01	0	0	2.397701e+00	2.546107e+00	SLN
GO_Biological_Process_2021	transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	3.489539e-01	5.094728e-01	0	0	2.370335e+00	2.495525e+00	BAMBI
GO_Biological_Process_2021	post-Golgi vesicle-mediated transport (GO:0006892)	1/89	3.489539e-01	5.094728e-01	0	0	2.370335e+00	2.495525e+00	DNAJC6
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	4/625	3.527307e-01	5.129351e-01	0	0	1.350067e+00	1.406837e+00	DLX1;DLX2;BAMBI;FGF18
GO_Biological_Process_2021	cellular response to fibroblast growth factor stimulus (GO:0044344)	1/92	3.583260e-01	5.160041e-01	0	0	2.291845e+00	2.352148e+00	FGF18
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	3.583260e-01	5.160041e-01	0	0	2.291845e+00	2.352148e+00	BMP2
GO_Biological_Process_2021	visual perception (GO:0007601)	1/93	3.614203e-01	5.160041e-01	0	0	2.266819e+00	2.306973e+00	TRPM1
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	1/93	3.614203e-01	5.160041e-01	0	0	2.266819e+00	2.306973e+00	FGF18
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	1/94	3.644998e-01	5.160041e-01	0	0	2.242332e+00	2.263027e+00	CST4
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	2/266	3.658199e-01	5.160041e-01	0	0	1.582850e+00	1.591736e+00	BMP2;FGF18
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	2/267	3.675456e-01	5.160041e-01	0	0	1.576796e+00	1.578228e+00	BMP2;CHAC1
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	2/267	3.675456e-01	5.160041e-01	0	0	1.576796e+00	1.578228e+00	OTUB2;USP38
GO_Biological_Process_2021	sensory perception of light stimulus (GO:0050953)	1/95	3.675646e-01	5.160041e-01	0	0	2.218365e+00	2.220264e+00	TRPM1
GO_Biological_Process_2021	positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	3.736504e-01	5.205435e-01	0	0	2.171930e+00	2.138123e+00	SLN
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	1/97	3.736504e-01	5.205435e-01	0	0	2.171930e+00	2.138123e+00	FGF18
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	2/274	3.795751e-01	5.235702e-01	0	0	1.535670e+00	1.487607e+00	BMP2;FGF18
GO_Biological_Process_2021	positive regulation of stress-activated MAPK cascade (GO:0032874)	1/99	3.796782e-01	5.235702e-01	0	0	2.127390e+00	2.060231e+00	BMP2
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/100	3.826706e-01	5.235702e-01	0	0	2.105795e+00	2.022786e+00	BAMBI
GO_Biological_Process_2021	organic acid transport (GO:0015849)	1/100	3.826706e-01	5.235702e-01	0	0	2.105795e+00	2.022786e+00	SLC7A11
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	2/276	3.829952e-01	5.235702e-01	0	0	1.524305e+00	1.462926e+00	OTUB2;USP38
GO_Biological_Process_2021	epithelial cell differentiation (GO:0030855)	1/101	3.856486e-01	5.252304e-01	0	0	2.084632e+00	1.986297e+00	DLX3
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	1/102	3.886125e-01	5.272995e-01	0	0	2.063887e+00	1.950730e+00	FGF18
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	3/474	3.984077e-01	5.331139e-01	0	0	1.330936e+00	1.224833e+00	BMP2;BAMBI;FGF18
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	2/286	3.999747e-01	5.331139e-01	0	0	1.469883e+00	1.346933e+00	BMP2;JMY
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/106	4.003270e-01	5.331139e-01	0	0	1.984862e+00	1.817089e+00	FGF18
GO_Biological_Process_2021	chromosome organization (GO:0051276)	1/106	4.003270e-01	5.331139e-01	0	0	1.984862e+00	1.817089e+00	PADI3
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/106	4.003270e-01	5.331139e-01	0	0	1.984862e+00	1.817089e+00	CRNN
GO_Biological_Process_2021	proteolysis (GO:0006508)	2/287	4.016611e-01	5.331139e-01	0	0	1.464651e+00	1.335976e+00	CAPN14;CAPN12
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	3/482	4.087569e-01	5.405662e-01	0	0	1.308169e+00	1.170333e+00	BMP2;FGF18;IL1F10
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	1/110	4.118194e-01	5.426502e-01	0	0	1.911637e+00	1.695947e+00	CHAC1
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	1/111	4.146583e-01	5.444255e-01	0	0	1.894163e+00	1.667432e+00	BMP2
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	2/296	4.167389e-01	5.451961e-01	0	0	1.419163e+00	1.242187e+00	BMP2;JMY
GO_Biological_Process_2021	sulfur compound biosynthetic process (GO:0044272)	1/113	4.202954e-01	5.459354e-01	0	0	1.860150e+00	1.612373e+00	CHAC1
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	1/113	4.202954e-01	5.459354e-01	0	0	1.860150e+00	1.612373e+00	SLN
GO_Biological_Process_2021	histone modification (GO:0016570)	1/114	4.230938e-01	5.476214e-01	0	0	1.843596e+00	1.585790e+00	PADI3
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	1/115	4.258788e-01	5.492784e-01	0	0	1.827331e+00	1.559811e+00	IL1F10
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	1/116	4.286506e-01	5.509065e-01	0	0	1.811350e+00	1.534419e+00	FGF18
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	1/120	4.396056e-01	5.593461e-01	0	0	1.750111e+00	1.438376e+00	IL1F10
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	1/120	4.396056e-01	5.593461e-01	0	0	1.750111e+00	1.438376e+00	DIAPH3
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	2/310	4.398146e-01	5.593461e-01	0	0	1.353689e+00	1.111923e+00	BMP2;JMY
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	3/511	4.458057e-01	5.649968e-01	0	0	1.231648e+00	9.950144e-01	BMP2;BAMBI;HOXC13
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	1/124	4.503528e-01	5.687846e-01	0	0	1.692854e+00	1.350430e+00	SLC27A6
GO_Biological_Process_2021	circulatory system development (GO:0072359)	1/126	4.556496e-01	5.734900e-01	0	0	1.665600e+00	1.309214e+00	BMP2
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	4.660922e-01	5.846173e-01	0	0	1.613627e+00	1.231798e+00	BAMBI
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	4.737938e-01	5.922422e-01	0	0	1.576715e+00	1.177779e+00	FGF18
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	5/948	4.801849e-01	5.976384e-01	0	0	1.104786e+00	8.104534e-01	DLX1;BMP2;DLX2;DLX4;MSX2
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	1/136	4.813855e-01	5.976384e-01	0	0	1.541442e+00	1.126929e+00	EIF5
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	1/139	4.888687e-01	6.048715e-01	0	0	1.507704e+00	1.079005e+00	PPP2R1B
GO_Biological_Process_2021	chromatin organization (GO:0006325)	1/142	4.962451e-01	6.107998e-01	0	0	1.475401e+00	1.033792e+00	PADI3
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	4.986804e-01	6.107998e-01	0	0	1.464937e+00	1.019288e+00	DNAJC6
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	1/143	4.986804e-01	6.107998e-01	0	0	1.464937e+00	1.019288e+00	SLC7A11
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration (GO:0007204)	1/147	5.083057e-01	6.205069e-01	0	0	1.424513e+00	9.639287e-01	TRPM1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	1/149	5.130495e-01	6.242102e-01	0	0	1.405121e+00	9.377537e-01	BMP2
GO_Biological_Process_2021	brain development (GO:0007420)	1/150	5.154044e-01	6.249921e-01	0	0	1.395620e+00	9.250217e-01	DLX2
GO_Biological_Process_2021	actin filament organization (GO:0007015)	1/152	5.200805e-01	6.285741e-01	0	0	1.376995e+00	9.002408e-01	FHOD3
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	1/153	5.224017e-01	6.292958e-01	0	0	1.367867e+00	8.881813e-01	PPP2R1B
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/155	5.270109e-01	6.327598e-01	0	0	1.349966e+00	8.646990e-01	CRNN
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	1/156	5.292990e-01	6.334234e-01	0	0	1.341188e+00	8.532665e-01	JMY
GO_Biological_Process_2021	skeletal system development (GO:0001501)	1/158	5.338423e-01	6.350939e-01	0	0	1.323969e+00	8.309955e-01	BMP2
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	2/371	5.341749e-01	6.350939e-01	0	0	1.126391e+00	7.062833e-01	BMP2;FGF18
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	1/159	5.360977e-01	6.353106e-01	0	0	1.315523e+00	8.201481e-01	IL1F10
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	1/161	5.405761e-01	6.385446e-01	0	0	1.298947e+00	7.990083e-01	FGF18
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1/162	5.427992e-01	6.391023e-01	0	0	1.290814e+00	7.887077e-01	ZAR1
GO_Biological_Process_2021	heart development (GO:0007507)	1/164	5.472136e-01	6.406799e-01	0	0	1.274847e+00	7.686255e-01	BMP2
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	5.494049e-01	6.406799e-01	0	0	1.267009e+00	7.588365e-01	BMP2
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	1/165	5.494049e-01	6.406799e-01	0	0	1.267009e+00	7.588365e-01	NCS1
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	1/166	5.515858e-01	6.411745e-01	0	0	1.259266e+00	7.492105e-01	BMP2
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/172	5.644532e-01	6.540489e-01	0	0	1.214712e+00	6.946913e-01	BMP2
GO_Biological_Process_2021	cation transport (GO:0006812)	1/174	5.686606e-01	6.568390e-01	0	0	1.200548e+00	6.776749e-01	TRPM1
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	1/176	5.728278e-01	6.595651e-01	0	0	1.186707e+00	6.611976e-01	LYG2
GO_Biological_Process_2021	regulation of translation (GO:0006417)	1/178	5.769551e-01	6.622283e-01	0	0	1.173179e+00	6.452375e-01	EIF5
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	2/408	5.859753e-01	6.704733e-01	0	0	1.021801e+00	5.461296e-01	BMP2;FGF18
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	5/1079	5.963747e-01	6.802399e-01	0	0	9.633290e-01	4.979314e-01	CRNN;BMP2;DLX4;FGF18;IL1F10
GO_Biological_Process_2021	organelle organization (GO:0006996)	2/420	6.018508e-01	6.812248e-01	0	0	9.918558e-01	5.036105e-01	MREG;DIAPH3
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	1/191	6.028373e-01	6.812248e-01	0	0	1.092188e+00	5.527652e-01	BAMBI
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	1/191	6.028373e-01	6.812248e-01	0	0	1.092188e+00	5.527652e-01	BMP2
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	6.085839e-01	6.855961e-01	0	0	1.075048e+00	5.338907e-01	BMP2
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	2/430	6.147321e-01	6.903915e-01	0	0	9.681845e-01	4.710882e-01	BMP2;DLX4
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	6.198314e-01	6.939830e-01	0	0	1.042317e+00	4.985482e-01	CRNN
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	2/437	6.235608e-01	6.958754e-01	0	0	9.522622e-01	4.497620e-01	CRNN;JMY
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	6.253346e-01	6.958754e-01	0	0	1.026681e+00	4.819940e-01	FGF18
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	1/207	6.325498e-01	7.017650e-01	0	0	1.006541e+00	4.609919e-01	FGF18
GO_Biological_Process_2021	translation (GO:0006412)	1/214	6.448470e-01	7.130685e-01	0	0	9.731159e-01	4.269470e-01	ZAR1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	10/2244	6.466457e-01	7.130685e-01	0	0	9.197185e-01	4.009575e-01	DLX1;BMP2;DLX2;DLX3;DLX4;MSX2;BAMBI;JMY;SP6;HOXC13
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	1/219	6.533805e-01	7.176914e-01	0	0	9.505553e-01	4.045522e-01	IL1F10
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	2/464	6.561697e-01	7.176914e-01	0	0	8.953670e-01	3.772502e-01	BMP2;MSX2
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	6.567368e-01	7.176914e-01	0	0	9.418182e-01	3.960082e-01	BMP2
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	2/468	6.608070e-01	7.199837e-01	0	0	8.874989e-01	3.676850e-01	BMP2;DLX4
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	2/482	6.766484e-01	7.350496e-01	0	0	8.609929e-01	3.363068e-01	CRNN;IL1F10
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/238	6.839970e-01	7.408276e-01	0	0	8.735066e-01	3.317593e-01	BMP2
GO_Biological_Process_2021	membrane organization (GO:0061024)	1/242	6.900931e-01	7.452189e-01	0	0	8.588338e-01	3.185661e-01	DNAJC6
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	1/252	7.048291e-01	7.588868e-01	0	0	8.241979e-01	2.883044e-01	BMP2
