Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of T-helper 2 cell cytokine production (GO:2000551)	2/11	4.154558e-03	1.931799e-02	0	0	2.487382e+01	1.363968e+02	RSAD2;XCL1
GO_Biological_Process_2021	regulation of toll-like receptor 9 signaling pathway (GO:0034163)	2/11	4.154558e-03	1.931799e-02	0	0	2.487382e+01	1.363968e+02	RSAD2;PTPN22
GO_Biological_Process_2021	positive regulation of integrin activation (GO:0033625)	2/11	4.154558e-03	1.931799e-02	0	0	2.487382e+01	1.363968e+02	PLEK;CXCL13
GO_Biological_Process_2021	T cell homeostasis (GO:0043029)	2/11	4.154558e-03	1.931799e-02	0	0	2.487382e+01	1.363968e+02	NCKAP1L;JAK3
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	4/73	4.177457e-03	1.935929e-02	0	0	6.543106e+00	3.584348e+01	ALOX15;COTL1;HCLS1;NCKAP1L
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	3/37	4.380337e-03	2.023159e-02	0	0	9.919953e+00	5.387159e+01	CCR1;CCL5;CCL2
GO_Biological_Process_2021	protein mono-ADP-ribosylation (GO:0140289)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	PARP14;PARP9
GO_Biological_Process_2021	negative regulation of B cell proliferation (GO:0030889)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	MNDA;FCGR2B
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	HLA-DRA;NCKAP1L
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	HCLS1;CCL19
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	ITGAM;ITGB2
GO_Biological_Process_2021	macrophage chemotaxis (GO:0048246)	2/12	4.956244e-03	2.244122e-02	0	0	2.238531e+01	1.188012e+02	CCL5;CCL2
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	3/39	5.085289e-03	2.287552e-02	0	0	9.367898e+00	4.947565e+01	MNDA;VSIG4;FCGR2B
GO_Biological_Process_2021	regulation of T cell differentiation (GO:0045580)	3/39	5.085289e-03	2.287552e-02	0	0	9.367898e+00	4.947565e+01	CD2;CRTAM;CCR2
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	4/78	5.289295e-03	2.371596e-02	0	0	6.099459e+00	3.197380e+01	CLEC4A;FCER1G;HLA-F;PSMB9
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	6/178	5.403571e-03	2.414994e-02	0	0	3.962024e+00	2.068452e+01	CD163;ALOX15;NLRC3;FCGR2B;SAMSN1;CCR2
GO_Biological_Process_2021	positive regulation of cation channel activity (GO:2001259)	3/40	5.461865e-03	2.433173e-02	0	0	9.114251e+00	4.748493e+01	CCL2;CTSS;CCR2
GO_Biological_Process_2021	regulation of antigen receptor-mediated signaling pathway (GO:0050854)	2/13	5.823067e-03	2.552906e-02	0	0	2.034926e+01	1.047158e+02	PTPRC;PTPN22
GO_Biological_Process_2021	regulation of nucleocytoplasmic transport (GO:0046822)	2/13	5.823067e-03	2.552906e-02	0	0	2.034926e+01	1.047158e+02	IFI27;MX2
GO_Biological_Process_2021	regulation of oxidoreductase activity (GO:0051341)	2/13	5.823067e-03	2.552906e-02	0	0	2.034926e+01	1.047158e+02	GZMA;SLAMF8
GO_Biological_Process_2021	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	2/13	5.823067e-03	2.552906e-02	0	0	2.034926e+01	1.047158e+02	IL12RB1;CCR2
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	2/13	5.823067e-03	2.552906e-02	0	0	2.034926e+01	1.047158e+02	GPR183;FCGR2B
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	4/82	6.309565e-03	2.757440e-02	0	0	5.785495e+00	2.930751e+01	PLEK;ALOX15;HCLS1;NCKAP1L
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	3/43	6.690261e-03	2.887619e-02	0	0	8.429403e+00	4.220689e+01	HLA-DRA;NCKAP1L;IL12RB1
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	HLA-DRA;HLA-F
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	FCER1G;ITGB2
GO_Biological_Process_2021	regulation of response to interferon-gamma (GO:0060330)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	STAT1;PARP9
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	ITGAM;ITGB2
GO_Biological_Process_2021	positive regulation of T cell receptor signaling pathway (GO:0050862)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	TRAT1;LCK
GO_Biological_Process_2021	positive regulation of type 2 immune response (GO:0002830)	2/14	6.753809e-03	2.887619e-02	0	0	1.865254e+01	9.321885e+01	RSAD2;XCL1
GO_Biological_Process_2021	response to amyloid-beta (GO:1904645)	3/44	7.133192e-03	3.031058e-02	0	0	8.223392e+00	4.064820e+01	MMP12;FCGR2B;ICAM1
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	3/44	7.133192e-03	3.031058e-02	0	0	8.223392e+00	4.064820e+01	C3;CCL19;SELE
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	5/134	7.168260e-03	3.036616e-02	0	0	4.386528e+00	2.166108e+01	PTPRC;CCL5;HCLS1;PARP14;PARP9
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	3/45	7.593123e-03	3.196983e-02	0	0	8.027192e+00	3.917681e+01	PTPRC;CCL5;JAK3
GO_Biological_Process_2021	positive regulation of response to biotic stimulus (GO:0002833)	3/45	7.593123e-03	3.196983e-02	0	0	8.027192e+00	3.917681e+01	CCL5;DDX60;OASL
GO_Biological_Process_2021	negative regulation of leukocyte activation (GO:0002695)	2/15	7.747271e-03	3.212907e-02	0	0	1.721686e+01	8.368109e+01	CD84;FCGR2B
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	2/15	7.747271e-03	3.212907e-02	0	0	1.721686e+01	8.368109e+01	PLEK;CXCL13
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	2/15	7.747271e-03	3.212907e-02	0	0	1.721686e+01	8.368109e+01	ITGAM;ITGB2
GO_Biological_Process_2021	positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	2/15	7.747271e-03	3.212907e-02	0	0	1.721686e+01	8.368109e+01	DDX60;OASL
GO_Biological_Process_2021	modulation by host of viral genome replication (GO:0044827)	2/15	7.747271e-03	3.212907e-02	0	0	1.721686e+01	8.368109e+01	CCL8;IFI27
GO_Biological_Process_2021	negative regulation of tumor necrosis factor production (GO:0032720)	3/46	8.070201e-03	3.326850e-02	0	0	7.840116e+00	3.778604e+01	CLEC4A;NLRC3;PTPN22
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	3/46	8.070201e-03	3.326850e-02	0	0	7.840116e+00	3.778604e+01	STAT1;CCL5;AIF1
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	4/89	8.394380e-03	3.450190e-02	0	0	5.307160e+00	2.536925e+01	IRF1;IRF8;PTPN22;ISG15
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	3/47	8.564565e-03	3.505400e-02	0	0	7.661544e+00	3.646989e+01	ITGAM;ITGB2;FCGR2B
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	5/140	8.579474e-03	3.505400e-02	0	0	4.190294e+00	1.993902e+01	CD8A;LCK;LCP2;CD3E;JAK3
GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	GPR183;FCGR2B
GO_Biological_Process_2021	negative regulation of macrophage activation (GO:0043031)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	PTPRC;FCGR2B
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	OAS3;ISG15
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	FCER1G;CCL5
GO_Biological_Process_2021	positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	ITGB2;SELE
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	2/16	8.802267e-03	3.533701e-02	0	0	1.598628e+01	7.565900e+01	CD8A;CRTAM
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	4/91	9.063495e-03	3.612229e-02	0	0	5.184631e+00	2.438591e+01	ITGAM;ITGB2;CTSS;BIRC3
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	3/48	9.076346e-03	3.612229e-02	0	0	7.490909e+00	3.522288e+01	CLEC4A;NLRC3;PTPN22
GO_Biological_Process_2021	positive regulation of endocytosis (GO:0045807)	3/48	9.076346e-03	3.612229e-02	0	0	7.490909e+00	3.522288e+01	C3;NCKAP1L;CCL19
GO_Biological_Process_2021	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	4/92	9.410716e-03	3.734540e-02	0	0	5.125455e+00	2.391489e+01	PTPRC;ITGB2;HCLS1;SAMSN1
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	3/49	9.605669e-03	3.800982e-02	0	0	7.327693e+00	3.404008e+01	STAT1;CCL5;AIF1
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	2/17	9.917630e-03	3.879957e-02	0	0	1.491977e+01	6.883150e+01	FCGR2B;JAK3
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	2/17	9.917630e-03	3.879957e-02	0	0	1.491977e+01	6.883150e+01	CIITA;IFITM1
GO_Biological_Process_2021	ruffle organization (GO:0031529)	2/17	9.917630e-03	3.879957e-02	0	0	1.491977e+01	6.883150e+01	PLEK;AIF1
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	2/17	9.917630e-03	3.879957e-02	0	0	1.491977e+01	6.883150e+01	CCL5;AIF1
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	4/94	1.013088e-02	3.952189e-02	0	0	5.011048e+00	2.301157e+01	PTPRC;LCK;PLEK;TOX
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	11/546	1.029885e-02	4.006399e-02	0	0	2.360325e+00	1.080019e+01	PTPRC;LCK;TRAT1;UBD;CCL5;CD28;HCLS1;CCL19;DDX60;BIRC3;OASL
GO_Biological_Process_2021	blood circulation (GO:0008015)	3/51	1.071739e-02	4.157504e-02	0	0	7.021662e+00	3.184947e+01	CXCL10;STAT1;XCL2
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	SLAMF8;NCKAP1L
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	PTPN22;JAK3
GO_Biological_Process_2021	response to interferon-alpha (GO:0035455)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	IFITM1;MX2
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	FCER1G;CD28
GO_Biological_Process_2021	T cell migration (GO:0072678)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	CXCL10;GPR183
GO_Biological_Process_2021	positive regulation of synaptic transmission, glutamatergic (GO:0051968)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	CCL2;CCR2
GO_Biological_Process_2021	mitochondrial fission (GO:0000266)	2/18	1.109221e-02	4.219928e-02	0	0	1.398658e+01	6.296077e+01	MX2;MX1
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	3/52	1.130000e-02	4.287169e-02	0	0	6.878015e+00	3.083382e+01	CXCL10;CXCL9;XCL1
GO_Biological_Process_2021	pyroptosis (GO:0070269)	2/19	1.232486e-02	4.637774e-02	0	0	1.316318e+01	5.786713e+01	GZMA;GZMB
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	2/19	1.232486e-02	4.637774e-02	0	0	1.316318e+01	5.786713e+01	PTPN22;GBP1
GO_Biological_Process_2021	regulation of lymphocyte proliferation (GO:0050670)	2/19	1.232486e-02	4.637774e-02	0	0	1.316318e+01	5.786713e+01	CD209;PTPN22
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	4/100	1.250263e-02	4.691884e-02	0	0	4.696429e+00	2.057889e+01	PARVG;ITGB2;SIGLEC1;ITGAL
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	CIITA;IFITM1
GO_Biological_Process_2021	cortical actin cytoskeleton organization (GO:0030866)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	PLEK;NCKAP1L
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	HLA-DRA;CCR2
GO_Biological_Process_2021	toll-like receptor 4 signaling pathway (GO:0034142)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	ITGAM;ITGB2
GO_Biological_Process_2021	myeloid cell development (GO:0061515)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	NCKAP1L;EVI2B
GO_Biological_Process_2021	natural killer cell mediated immunity (GO:0002228)	2/20	1.361447e-02	5.027161e-02	0	0	1.243126e+01	5.341243e+01	KLRK1;GZMB
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	3/57	1.448404e-02	5.333989e-02	0	0	6.239583e+00	2.642281e+01	PTPN22;FCGR2B;ICAM1
GO_Biological_Process_2021	positive regulation of immune system process (GO:0002684)	2/21	1.495993e-02	5.465518e-02	0	0	1.177639e+01	4.948887e+01	RSAD2;NCKAP1L
GO_Biological_Process_2021	sensory perception of pain (GO:0019233)	2/21	1.495993e-02	5.465518e-02	0	0	1.177639e+01	4.948887e+01	CCL2;CCR2
GO_Biological_Process_2021	positive regulation of T cell cytokine production (GO:0002726)	2/21	1.495993e-02	5.465518e-02	0	0	1.177639e+01	4.948887e+01	RSAD2;XCL1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	5/161	1.501628e-02	5.471633e-02	0	0	3.622347e+00	1.520886e+01	LCK;TRAT1;CD28;HCLS1;CCL19
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	3/58	1.517556e-02	5.515117e-02	0	0	6.125826e+00	2.565539e+01	CCR1;CD84;CCL5
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	13/742	1.627296e-02	5.883686e-02	0	0	2.050969e+00	8.446405e+00	STAT1;GZMA;CD3E;IFIT3;CXCL10;UBD;IL2RB;CD28;NCKAP1L;MNDA;EVI2B;JAK3;BIRC3
GO_Biological_Process_2021	cell projection assembly (GO:0030031)	2/22	1.636014e-02	5.883686e-02	0	0	1.118701e+01	4.601112e+01	PARVG;NCKAP1L
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	2/22	1.636014e-02	5.883686e-02	0	0	1.118701e+01	4.601112e+01	CCL5;SLAMF8
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	2/22	1.636014e-02	5.883686e-02	0	0	1.118701e+01	4.601112e+01	FCER1G;PLEK
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	4/110	1.719245e-02	6.166953e-02	0	0	4.251213e+00	1.727389e+01	NCKAP1L;PTPN22;NLRC3;AIF1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	4/111	1.771399e-02	6.291863e-02	0	0	4.211268e+00	1.698573e+01	ITK;FCER1G;LCP2;PSMB9
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	2/23	1.781404e-02	6.291863e-02	0	0	1.065375e+01	4.291085e+01	CCL5;PLEK
GO_Biological_Process_2021	regulation of B cell receptor signaling pathway (GO:0050855)	2/23	1.781404e-02	6.291863e-02	0	0	1.065375e+01	4.291085e+01	PTPN22;FCGR2B
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	2/23	1.781404e-02	6.291863e-02	0	0	1.065375e+01	4.291085e+01	PSMB9;BIRC3
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	2/23	1.781404e-02	6.291863e-02	0	0	1.065375e+01	4.291085e+01	FCER1G;CD28
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	2/23	1.781404e-02	6.291863e-02	0	0	1.065375e+01	4.291085e+01	CCL5;AIF1
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	4/112	1.824530e-02	6.427744e-02	0	0	4.172063e+00	1.670431e+01	ITK;FCER1G;LCP2;PSMB9
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	2/24	1.932055e-02	6.754856e-02	0	0	1.016898e+01	4.013274e+01	GPR183;CD1C
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	2/24	1.932055e-02	6.754856e-02	0	0	1.016898e+01	4.013274e+01	ITGAM;ITGB2
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	2/24	1.932055e-02	6.754856e-02	0	0	1.016898e+01	4.013274e+01	CCL5;CCL2
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	7/303	1.956307e-02	6.822374e-02	0	0	2.684534e+00	1.056126e+01	CCL5;IL2RB;CCL2;CSF2RB;IL2RG;JAK3;PSMB9
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	4/115	1.989833e-02	6.904421e-02	0	0	4.058687e+00	1.589836e+01	CLEC4A;FCER1G;CD209;PSMB9
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	4/115	1.989833e-02	6.904421e-02	0	0	4.058687e+00	1.589836e+01	CLEC4A;FCER1G;CD209;PSMB9
GO_Biological_Process_2021	regulation of RNA metabolic process (GO:0051252)	3/65	2.053294e-02	7.106766e-02	0	0	5.432276e+00	2.110833e+01	OAS2;OAS3;OASL
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	2/25	2.087864e-02	7.208350e-02	0	0	9.726357e+00	3.763156e+01	STAT1;NLRC3
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	3/66	2.137246e-02	7.360441e-02	0	0	5.345779e+00	2.055801e+01	ITGAM;ITGB2;FCGR2B
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	4/119	2.224194e-02	7.640825e-02	0	0	3.916720e+00	1.490616e+01	CLEC4A;FCER1G;CD209;PSMB9
GO_Biological_Process_2021	organelle fission (GO:0048285)	2/26	2.248726e-02	7.686859e-02	0	0	9.320621e+00	3.536995e+01	MX2;MX1
GO_Biological_Process_2021	mononuclear cell differentiation (GO:1903131)	2/26	2.248726e-02	7.686859e-02	0	0	9.320621e+00	3.536995e+01	IRF8;IKZF1
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	3/69	2.400257e-02	8.152766e-02	0	0	5.102014e+00	1.902845e+01	ITK;LCK;JAK3
GO_Biological_Process_2021	regulation of toll-like receptor signaling pathway (GO:0034121)	2/27	2.414541e-02	8.152766e-02	0	0	8.947345e+00	3.331688e+01	IRF1;BIRC3
GO_Biological_Process_2021	regulation of vascular endothelial growth factor production (GO:0010574)	2/27	2.414541e-02	8.152766e-02	0	0	8.947345e+00	3.331688e+01	C3;CCR2
GO_Biological_Process_2021	positive regulation of erythrocyte differentiation (GO:0045648)	2/27	2.414541e-02	8.152766e-02	0	0	8.947345e+00	3.331688e+01	STAT1;NCKAP1L
GO_Biological_Process_2021	positive regulation of toll-like receptor signaling pathway (GO:0034123)	2/27	2.414541e-02	8.152766e-02	0	0	8.947345e+00	3.331688e+01	RSAD2;PTPN22
GO_Biological_Process_2021	wound healing (GO:0042060)	3/70	2.491644e-02	8.392587e-02	0	0	5.025611e+00	1.855570e+01	MMP12;JAML;ALOX15
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	3/71	2.584889e-02	8.644482e-02	0	0	4.951454e+00	1.809998e+01	UBD;GPR183;CCL19
GO_Biological_Process_2021	receptor clustering (GO:0043113)	2/28	2.585207e-02	8.644482e-02	0	0	8.602781e+00	3.144630e+01	ITGB2;ITGAL
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	2/28	2.585207e-02	8.644482e-02	0	0	8.602781e+00	3.144630e+01	P2RY8;P2RY10
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	3/72	2.679989e-02	8.939771e-02	0	0	4.879447e+00	1.766046e+01	FCER1G;NCKAP1L;FCGR2B
GO_Biological_Process_2021	regulation of actin polymerization or depolymerization (GO:0008064)	2/29	2.760626e-02	9.142504e-02	0	0	8.283741e+00	2.973625e+01	COTL1;HCLS1
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	2/29	2.760626e-02	9.142504e-02	0	0	8.283741e+00	2.973625e+01	ITGAM;ITGB2
GO_Biological_Process_2021	protein ADP-ribosylation (GO:0006471)	2/29	2.760626e-02	9.142504e-02	0	0	8.283741e+00	2.973625e+01	PARP14;PARP9
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	3/73	2.776943e-02	9.174541e-02	0	0	4.809497e+00	1.723637e+01	PTPN22;FCGR2B;SELE
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	3/74	2.875747e-02	9.451664e-02	0	0	4.741517e+00	1.682697e+01	PTPRC;STAT1;BIRC3
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	3/74	2.875747e-02	9.451664e-02	0	0	4.741517e+00	1.682697e+01	FCER1G;NCKAP1L;FCGR2B
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	4/129	2.881354e-02	9.451664e-02	0	0	3.601554e+00	1.277439e+01	CIITA;CD28;CCL2;CCL19
GO_Biological_Process_2021	regulation of type I interferon-mediated signaling pathway (GO:0060338)	2/30	2.940699e-02	9.578079e-02	0	0	7.987490e+00	2.816807e+01	OAS3;ISG15
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	2/30	2.940699e-02	9.578079e-02	0	0	7.987490e+00	2.816807e+01	CD2;ITGB2
GO_Biological_Process_2021	positive regulation of phosphate metabolic process (GO:0045937)	2/30	2.940699e-02	9.578079e-02	0	0	7.987490e+00	2.816807e+01	CCL5;NCKAP1L
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	3/75	2.976399e-02	9.671545e-02	0	0	4.675426e+00	1.643158e+01	ITGB2;PLEK;ISG15
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	5/194	3.057518e-02	9.911813e-02	0	0	2.984857e+00	1.040989e+01	CXCL10;STAT1;CD3E;JAK3;BIRC3
GO_Biological_Process_2021	phosphatidylethanolamine metabolic process (GO:0046337)	2/31	3.125331e-02	1.006080e-01	0	0	7.711670e+00	2.672579e+01	ALOX15;PLAAT4
GO_Biological_Process_2021	positive regulation of locomotion (GO:0040017)	2/31	3.125331e-02	1.006080e-01	0	0	7.711670e+00	2.672579e+01	CCL19;AIF1
GO_Biological_Process_2021	positive regulation of Rho protein signal transduction (GO:0035025)	2/31	3.125331e-02	1.006080e-01	0	0	7.711670e+00	2.672579e+01	P2RY8;P2RY10
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	3/78	3.289403e-02	1.052235e-01	0	0	4.487727e+00	1.532318e+01	CXCL10;STAT1;CCR2
GO_Biological_Process_2021	activation of phospholipase C activity (GO:0007202)	2/32	3.314426e-02	1.052235e-01	0	0	7.454237e+00	2.539573e+01	ITK;SELE
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	2/32	3.314426e-02	1.052235e-01	0	0	7.454237e+00	2.539573e+01	C3;CCL5
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	2/32	3.314426e-02	1.052235e-01	0	0	7.454237e+00	2.539573e+01	CCL2;CCR2
GO_Biological_Process_2021	hematopoietic progenitor cell differentiation (GO:0002244)	2/32	3.314426e-02	1.052235e-01	0	0	7.454237e+00	2.539573e+01	PTPRC;PLEK
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	2/32	3.314426e-02	1.052235e-01	0	0	7.454237e+00	2.539573e+01	CCL5;IL7R
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	6/269	3.437119e-02	1.088684e-01	0	0	2.579134e+00	8.693064e+00	CCR1;PTPRC;CCL5;NCKAP1L;AIF1;CCR2
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	3/80	3.507237e-02	1.103507e-01	0	0	4.370720e+00	1.464341e+01	PTPN22;NLRC3;CCL19
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	3/80	3.507237e-02	1.103507e-01	0	0	4.370720e+00	1.464341e+01	CCL5;ALOX15;NCKAP1L
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	2/33	3.507891e-02	1.103507e-01	0	0	7.213414e+00	2.416606e+01	XCL1;HLA-F
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	3/81	3.618887e-02	1.133262e-01	0	0	4.314467e+00	1.431973e+01	CD2;PTPRC;PTPN22
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	3/81	3.618887e-02	1.133262e-01	0	0	4.314467e+00	1.431973e+01	P2RY8;P2RY10;FPR3
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	2/34	3.705633e-02	1.157801e-01	0	0	6.987641e+00	2.302649e+01	CRTAM;IL12RB1
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	3/82	3.732353e-02	1.163517e-01	0	0	4.259638e+00	1.400625e+01	C3;CCL5;PLEK
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	5/207	3.874166e-02	1.204540e-01	0	0	2.790913e+00	9.072810e+00	LCK;TRAT1;CD28;HCLS1;CCL19
GO_Biological_Process_2021	cellular response to amyloid-beta (GO:1904646)	2/35	3.907561e-02	1.204540e-01	0	0	6.775552e+00	2.196808e+01	FCGR2B;ICAM1
