Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	ammonium transmembrane transport (GO:0072488)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	RHCG
GO_Biological_Process_2021	anterograde axonal protein transport (GO:0099641)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	KIF5C
GO_Biological_Process_2021	regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	SLN
GO_Biological_Process_2021	axo-dendritic protein transport (GO:0099640)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	KIF5C
GO_Biological_Process_2021	cell migration involved in heart development (GO:0060973)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	FLRT3
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	HOMER1
GO_Biological_Process_2021	regulation of dopamine uptake involved in synaptic transmission (GO:0051584)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	RAB3B
GO_Biological_Process_2021	regulation of extracellular matrix constituent secretion (GO:0003330)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	BMP2
GO_Biological_Process_2021	commissural neuron axon guidance (GO:0071679)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EPHB2
GO_Biological_Process_2021	elastic fiber assembly (GO:0048251)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	ATP7A
GO_Biological_Process_2021	regulation of potassium ion import (GO:1903286)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	WNK4
GO_Biological_Process_2021	regulation of protein localization to early endosome (GO:1902965)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EZR
GO_Biological_Process_2021	entry of bacterium into host cell (GO:0035635)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	CTNNB1
GO_Biological_Process_2021	forebrain neuron development (GO:0021884)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	ATP7A
GO_Biological_Process_2021	fructose metabolic process (GO:0006000)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	ALDOB
GO_Biological_Process_2021	regulation of translational termination (GO:0006449)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	OGFOD1
GO_Biological_Process_2021	hair cell differentiation (GO:0035315)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	CTNNB1
GO_Biological_Process_2021	sequestering of BMP from receptor via BMP binding (GO:0038098)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	BMP2
GO_Biological_Process_2021	thyroid gland development (GO:0030878)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	FOXE1
GO_Biological_Process_2021	vascular associated smooth muscle contraction (GO:0014829)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EDN2
GO_Biological_Process_2021	negative regulation of calcium ion import (GO:0090281)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	SLN
GO_Biological_Process_2021	negative regulation of monooxygenase activity (GO:0032769)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	CYP27B1
GO_Biological_Process_2021	negative regulation of osteoblast proliferation (GO:0033689)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	NELL1
GO_Biological_Process_2021	negative regulation of sodium ion transport (GO:0010766)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	WNK4
GO_Biological_Process_2021	positive regulation of astrocyte differentiation (GO:0048711)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	BMP2
GO_Biological_Process_2021	positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EZR
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	CLDN1
GO_Biological_Process_2021	positive regulation of fibroblast migration (GO:0010763)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	THBS1
GO_Biological_Process_2021	positive regulation of homotypic cell-cell adhesion (GO:0034112)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	F11R
GO_Biological_Process_2021	positive regulation of oligodendrocyte differentiation (GO:0048714)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	ZNF365
GO_Biological_Process_2021	positive regulation of peptide secretion (GO:0002793)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	FGG
GO_Biological_Process_2021	positive regulation of protein localization to early endosome (GO:1902966)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EZR
GO_Biological_Process_2021	positive regulation of protein localization to endosome (GO:1905668)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	EZR
GO_Biological_Process_2021	protein deglycosylation (GO:0006517)	1/8	1.260670e-01	5.157520e-01	0	0	8.433719e+00	1.746574e+01	MAN2A1
GO_Biological_Process_2021	cellular response to amino acid starvation (GO:0034198)	3/74	1.266047e-01	5.157520e-01	0	0	2.501383e+00	5.169572e+00	SESN3;DAPL1;RNF152
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	3/74	1.266047e-01	5.157520e-01	0	0	2.501383e+00	5.169572e+00	ARHGAP28;F11R;CGNL1
GO_Biological_Process_2021	anterograde axonal transport (GO:0008089)	2/37	1.266174e-01	5.157520e-01	0	0	3.378830e+00	6.982640e+00	KIF5C;KIF1B
GO_Biological_Process_2021	regulation of p38MAPK cascade (GO:1900744)	2/37	1.266174e-01	5.157520e-01	0	0	3.378830e+00	6.982640e+00	BMP2;EZR
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	2/37	1.266174e-01	5.157520e-01	0	0	3.378830e+00	6.982640e+00	HOMER1;GRIA3
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	2/37	1.266174e-01	5.157520e-01	0	0	3.378830e+00	6.982640e+00	BTC;EPHB2
GO_Biological_Process_2021	response to amino acid starvation (GO:1990928)	3/75	1.303456e-01	5.157520e-01	0	0	2.466516e+00	5.025688e+00	SESN3;DAPL1;RNF152
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	8/300	1.310624e-01	5.157520e-01	0	0	1.628204e+00	3.308644e+00	COMP;SMOC1;FGG;CYP1B1;ITGB6;F11R;ATP7A;THBS1
GO_Biological_Process_2021	connective tissue development (GO:0061448)	2/38	1.322458e-01	5.157520e-01	0	0	3.284806e+00	6.645469e+00	ATP7A;SULF2
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	2/38	1.322458e-01	5.157520e-01	0	0	3.284806e+00	6.645469e+00	PPP1R2;HSP90B1
GO_Biological_Process_2021	negative regulation of TOR signaling (GO:0032007)	2/38	1.322458e-01	5.157520e-01	0	0	3.284806e+00	6.645469e+00	SESN3;RNF152
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	7/253	1.323672e-01	5.157520e-01	0	0	1.689913e+00	3.417301e+00	KANK1;BMP2;BAMBI;CTNND2;CTNNB1;CSNK1E;LYPD6
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	7/253	1.323672e-01	5.157520e-01	0	0	1.689913e+00	3.417301e+00	FGF5;BMP2;FGF18;TNIK;EPHB2;EFNA5;THBS1
GO_Biological_Process_2021	phospholipid metabolic process (GO:0006644)	3/76	1.341251e-01	5.157520e-01	0	0	2.432604e+00	4.887057e+00	PLA2G2F;PLA2G2E;PLCD1
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	4/118	1.355078e-01	5.157520e-01	0	0	2.078894e+00	4.155141e+00	GNB1;LPAR3;S1PR3;TSHR
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	4/118	1.355078e-01	5.157520e-01	0	0	2.078894e+00	4.155141e+00	TIAM1;BMP2;BAMBI;CSNK1E
GO_Biological_Process_2021	regulation of dendrite development (GO:0050773)	2/39	1.379301e-01	5.157520e-01	0	0	3.195865e+00	6.331034e+00	SDC2;TNIK
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	2/39	1.379301e-01	5.157520e-01	0	0	3.195865e+00	6.331034e+00	HOMER1;FXYD6
GO_Biological_Process_2021	regulation of peptidyl-threonine phosphorylation (GO:0010799)	2/39	1.379301e-01	5.157520e-01	0	0	3.195865e+00	6.331034e+00	CEMIP;SMAD7
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	2/39	1.379301e-01	5.157520e-01	0	0	3.195865e+00	6.331034e+00	GIPC1;CYP1B1
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	3/77	1.379424e-01	5.157520e-01	0	0	2.399608e+00	4.753430e+00	KANK1;BMP2;RC3H1
GO_Biological_Process_2021	astral microtubule organization (GO:0030953)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	EZR
GO_Biological_Process_2021	ATF6-mediated unfolded protein response (GO:0036500)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	HSP90B1
GO_Biological_Process_2021	bundle of His cell to Purkinje myocyte communication (GO:0086069)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	DSC2
GO_Biological_Process_2021	regulation of dendritic cell antigen processing and presentation (GO:0002604)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	THBS1
GO_Biological_Process_2021	regulation of fibroblast apoptotic process (GO:2000269)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	STK17A
GO_Biological_Process_2021	regulation of gap junction assembly (GO:1903596)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	CNTNAP2
GO_Biological_Process_2021	regulation of sterol biosynthetic process (GO:0106118)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SEC14L2
GO_Biological_Process_2021	fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	ALDOB
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SULF2
GO_Biological_Process_2021	response to magnesium ion (GO:0032026)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	THBS1
GO_Biological_Process_2021	response to vitamin (GO:0033273)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	CYP27B1
GO_Biological_Process_2021	response to vitamin D (GO:0033280)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	CYP27B1
GO_Biological_Process_2021	hormone transport (GO:0009914)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SLC7A8
GO_Biological_Process_2021	T-helper 1 type immune response (GO:0042088)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	LEF1
GO_Biological_Process_2021	negative regulation of fibrinolysis (GO:0051918)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	THBS1
GO_Biological_Process_2021	negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SMAD7
GO_Biological_Process_2021	negative regulation of protein-containing complex disassembly (GO:0043242)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SLN
GO_Biological_Process_2021	negative regulation of RNA catabolic process (GO:1902369)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	PKP1
GO_Biological_Process_2021	negative regulation of T cell cytokine production (GO:0002725)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SMAD7
GO_Biological_Process_2021	neuronal ion channel clustering (GO:0045161)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	CNTNAP2
GO_Biological_Process_2021	ornithine metabolic process (GO:0006591)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	ODC1
GO_Biological_Process_2021	pericardium development (GO:0060039)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	BMP2
GO_Biological_Process_2021	phenol-containing compound biosynthetic process (GO:0046189)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	TYR
GO_Biological_Process_2021	plasminogen activation (GO:0031639)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	FGG
GO_Biological_Process_2021	positive regulation of ligase activity (GO:0051351)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	GCLM
GO_Biological_Process_2021	positive regulation of megakaryocyte differentiation (GO:0045654)	1/9	1.406675e-01	5.157520e-01	0	0	7.379129e+00	1.447310e+01	SCIN
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	3/78	1.417962e-01	5.157520e-01	0	0	2.367492e+00	4.624575e+00	SEMA6A;CTNNB1;THBS1
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	2/40	1.436670e-01	5.157520e-01	0	0	3.111604e+00	6.037312e+00	CST1;CST4
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	2/40	1.436670e-01	5.157520e-01	0	0	3.111604e+00	6.037312e+00	WNK4;FXYD6
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	2/40	1.436670e-01	5.157520e-01	0	0	3.111604e+00	6.037312e+00	RIMS2;RIMS3
GO_Biological_Process_2021	positive regulation of cation channel activity (GO:2001259)	2/40	1.436670e-01	5.157520e-01	0	0	3.111604e+00	6.037312e+00	EPHB2;PIRT
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	2/40	1.436670e-01	5.157520e-01	0	0	3.111604e+00	6.037312e+00	NELL1;BMP2
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	SLC7A8;SLC7A11
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	FHOD3;EZR
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	PPP1R2;HSP90B1
GO_Biological_Process_2021	import into cell (GO:0098657)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	SLC7A8;SLC1A6
GO_Biological_Process_2021	sensory perception of bitter taste (GO:0050913)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	CST1;CST4
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	KRT16;TGM3
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	NELL1;BMP2
GO_Biological_Process_2021	positive regulation of cation transmembrane transport (GO:1904064)	2/41	1.494532e-01	5.157520e-01	0	0	3.031665e+00	5.762505e+00	GNB1;PIRT
GO_Biological_Process_2021	regulation of organelle organization (GO:0033043)	3/80	1.496102e-01	5.157520e-01	0	0	2.305764e+00	4.380311e+00	EHD3;F11R;EZR
GO_Biological_Process_2021	receptor recycling (GO:0001881)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	EHD3
GO_Biological_Process_2021	aromatic amino acid family metabolic process (GO:0009072)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	ATP7A
GO_Biological_Process_2021	regulation of axon guidance (GO:1902667)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	TUBB2B
GO_Biological_Process_2021	cellular response to acetylcholine (GO:1905145)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	LY6G6D
GO_Biological_Process_2021	cellular response to interleukin-4 (GO:0071353)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	LEF1
GO_Biological_Process_2021	cellular response to leucine (GO:0071233)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SESN3
GO_Biological_Process_2021	cellular response to leucine starvation (GO:1990253)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SESN3
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	LEF1
GO_Biological_Process_2021	cellular response to prostaglandin stimulus (GO:0071379)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	GNB1
GO_Biological_Process_2021	endothelial tube morphogenesis (GO:0061154)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CTNNB1
GO_Biological_Process_2021	regulation of store-operated calcium entry (GO:2001256)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	HOMER1
GO_Biological_Process_2021	formation of translation preinitiation complex (GO:0001731)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	EIF5
GO_Biological_Process_2021	regulation of T-helper 17 type immune response (GO:2000316)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SMAD7
GO_Biological_Process_2021	regulation of tau-protein kinase activity (GO:1902947)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	EGR1
GO_Biological_Process_2021	glycine transport (GO:0015816)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SLC7A8
GO_Biological_Process_2021	removal of superoxide radicals (GO:0019430)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	ATP7A
GO_Biological_Process_2021	renal filtration (GO:0097205)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SULF2
GO_Biological_Process_2021	response to interleukin-4 (GO:0070670)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	LEF1
GO_Biological_Process_2021	response to laminar fluid shear stress (GO:0034616)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SMAD7
GO_Biological_Process_2021	response to leucine (GO:0043201)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SESN3
GO_Biological_Process_2021	sarcoplasmic reticulum calcium ion transport (GO:0070296)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SLN
GO_Biological_Process_2021	sequestering of actin monomers (GO:0042989)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SCIN
GO_Biological_Process_2021	iron ion transmembrane transport (GO:0034755)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SLC40A1
GO_Biological_Process_2021	L-glutamate transmembrane transport (GO:0015813)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SLC1A6
GO_Biological_Process_2021	lipid droplet formation (GO:0140042)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CDS1
GO_Biological_Process_2021	membrane lipid catabolic process (GO:0046466)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CYP1B1
GO_Biological_Process_2021	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CTNNB1
GO_Biological_Process_2021	negative regulation of cell adhesion mediated by integrin (GO:0033629)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CYP1B1
GO_Biological_Process_2021	negative regulation of cellular protein catabolic process (GO:1903363)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	NELL1
GO_Biological_Process_2021	negative regulation of inclusion body assembly (GO:0090084)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	HSPA2
GO_Biological_Process_2021	negative regulation of transforming growth factor beta production (GO:0071635)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CD24
GO_Biological_Process_2021	negative regulation of transmembrane transport (GO:0034763)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	THBS1
GO_Biological_Process_2021	negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	SEMA6A
GO_Biological_Process_2021	neuron projection fasciculation (GO:0106030)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	EPHB2
GO_Biological_Process_2021	neuron remodeling (GO:0016322)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	FARP2
GO_Biological_Process_2021	omega-hydroxylase P450 pathway (GO:0097267)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	CYP1B1
GO_Biological_Process_2021	peptidyl-amino acid modification (GO:0018193)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	ATP7A
GO_Biological_Process_2021	positive regulation of coagulation (GO:0050820)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	THBS1
GO_Biological_Process_2021	positive regulation of hemostasis (GO:1900048)	1/10	1.550248e-01	5.157520e-01	0	0	6.558892e+00	1.222689e+01	THBS1
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/42	1.552853e-01	5.157520e-01	0	0	2.955723e+00	5.505008e+00	FGG;THBS1
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	4/125	1.569950e-01	5.157520e-01	0	0	1.957926e+00	3.625181e+00	ROPN1B;CD24;THBS1;ROPN1
GO_Biological_Process_2021	cell-cell junction organization (GO:0045216)	3/82	1.575590e-01	5.157520e-01	0	0	2.247161e+00	4.152652e+00	CTNND2;PKP1;CLDN1
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	7/267	1.607428e-01	5.157520e-01	0	0	1.597765e+00	2.920634e+00	FARP2;TIAM1;SERPINA1;FGG;LEF1;CTNNB1;CLDN1
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	2/43	1.611603e-01	5.157520e-01	0	0	2.883485e+00	5.263386e+00	EFNA5;SMAD7
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	2/43	1.611603e-01	5.157520e-01	0	0	2.883485e+00	5.263386e+00	CHAC1;GCLM
GO_Biological_Process_2021	myofibril assembly (GO:0030239)	2/43	1.611603e-01	5.157520e-01	0	0	2.883485e+00	5.263386e+00	FHOD3;TMOD3
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	2/43	1.611603e-01	5.157520e-01	0	0	2.883485e+00	5.263386e+00	CHAC1;CST4
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	4/128	1.665701e-01	5.157520e-01	0	0	1.910264e+00	3.423841e+00	ROPN1B;CNTNAP2;FLRT3;ROPN1
GO_Biological_Process_2021	cation transport (GO:0006812)	5/174	1.668640e-01	5.157520e-01	0	0	1.753296e+00	3.139410e+00	KCNK7;SLC5A9;SLC7A8;RHCG;TRPM6
GO_Biological_Process_2021	branching morphogenesis of an epithelial tube (GO:0048754)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	BMP2;CTNNB1
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	SLC7A8;TRPM6
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	FGG;THBS1
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	CST1;CST4
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	CYP27B1;SLC7A8
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	NELL1;BMP2
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	2/44	1.670751e-01	5.157520e-01	0	0	2.814687e+00	5.036353e+00	GNB1;WNK4
GO_Biological_Process_2021	protein localization to phagophore assembly site (GO:0034497)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	ATG9B
GO_Biological_Process_2021	regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	BMP2
GO_Biological_Process_2021	regulation of coagulation (GO:0050818)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	EPHB2
GO_Biological_Process_2021	cellular response to superoxide (GO:0071451)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	ATP7A
GO_Biological_Process_2021	regulation of inclusion body assembly (GO:0090083)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	HSPA2
GO_Biological_Process_2021	regulation of lamellipodium morphogenesis (GO:2000392)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	KANK1
GO_Biological_Process_2021	copper ion transport (GO:0006825)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	ATP7A
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	MLLT11
GO_Biological_Process_2021	establishment of endothelial intestinal barrier (GO:0090557)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	F11R
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	EZR
GO_Biological_Process_2021	Golgi to lysosome transport (GO:0090160)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	EHD3
GO_Biological_Process_2021	response to prostaglandin E (GO:0034695)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	GNB1
GO_Biological_Process_2021	rhodopsin mediated signaling pathway (GO:0016056)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	GNB1
GO_Biological_Process_2021	ketone body metabolic process (GO:1902224)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	OXCT2
GO_Biological_Process_2021	sphingomyelin metabolic process (GO:0006684)	1/11	1.691429e-01	5.157520e-01	0	0	5.902703e+00	1.048917e+01	SAMD8
