Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Serotonergic synapse	1/113	8.516855e-01	9.611236e-01	0	0	5.242921e-01	8.416877e-02	GNB1
KEGG_2021_Human	Epstein-Barr virus infection	2/202	8.537900e-01	9.611236e-01	0	0	5.863253e-01	9.268045e-02	CCNA1;BLNK
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	8.660190e-01	9.650826e-01	0	0	4.974805e-01	7.156180e-02	CREB5
KEGG_2021_Human	Lipid and atherosclerosis	2/215	8.768925e-01	9.650826e-01	0	0	5.501725e-01	7.227664e-02	HSPA2;HSP90B1
KEGG_2021_Human	Cell cycle	1/124	8.769024e-01	9.650826e-01	0	0	4.771357e-01	6.267632e-02	CCNA1
KEGG_2021_Human	Platelet activation	1/124	8.769024e-01	9.650826e-01	0	0	4.771357e-01	6.267632e-02	FGG
KEGG_2021_Human	Lysosome	1/128	8.849709e-01	9.653046e-01	0	0	4.620132e-01	5.645825e-02	NPC1
KEGG_2021_Human	Oocyte meiosis	1/129	8.869042e-01	9.653046e-01	0	0	4.583803e-01	5.501401e-02	PPP2R1B
KEGG_2021_Human	Autophagy	1/137	9.012488e-01	9.684498e-01	0	0	4.312401e-01	4.483770e-02	ATG9B
KEGG_2021_Human	Insulin signaling pathway	1/137	9.012488e-01	9.684498e-01	0	0	4.312401e-01	4.483770e-02	EIF4EBP1
KEGG_2021_Human	Measles	1/139	9.045420e-01	9.684498e-01	0	0	4.249467e-01	4.263344e-02	HSPA2
KEGG_2021_Human	Phospholipase D signaling pathway	1/148	9.180573e-01	9.741138e-01	0	0	3.987457e-01	3.409094e-02	LPAR3
KEGG_2021_Human	Spliceosome	1/150	9.207914e-01	9.741138e-01	0	0	3.933531e-01	3.246018e-02	HSPA2
KEGG_2021_Human	Oxytocin signaling pathway	1/154	9.259897e-01	9.741138e-01	0	0	3.829908e-01	2.944898e-02	RCAN1
KEGG_2021_Human	Necroptosis	1/159	9.320118e-01	9.741138e-01	0	0	3.707758e-01	2.610624e-02	CHMP4B
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	9.353879e-01	9.741138e-01	0	0	3.638110e-01	2.430037e-02	IFNE
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	9.406474e-01	9.741138e-01	0	0	3.527624e-01	2.158446e-02	CREB5
KEGG_2021_Human	Amyotrophic lateral sclerosis	3/364	9.444453e-01	9.741138e-01	0	0	4.846809e-01	2.770313e-02	TUBB2B;TUBB2A;KIF5C
KEGG_2021_Human	Tuberculosis	1/180	9.524089e-01	9.772112e-01	0	0	3.269247e-01	1.594112e-02	CYP27B1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	1/212	9.723838e-01	9.904101e-01	0	0	2.768883e-01	7.754168e-03	GNB1
KEGG_2021_Human	Coronavirus disease	1/232	9.803552e-01	9.904101e-01	0	0	2.526553e-01	5.012761e-03	FGG
KEGG_2021_Human	Thermogenesis	1/232	9.803552e-01	9.904101e-01	0	0	2.526553e-01	5.012761e-03	CREB5
KEGG_2021_Human	Olfactory transduction	1/440	9.994403e-01	9.997922e-01	0	0	1.315233e-01	7.363897e-05	GNB1
KEGG_2021_Human	Herpes simplex virus 1 infection	1/498	9.997922e-01	9.997922e-01	0	0	1.158241e-01	2.407480e-05	EIF4EBP1
