Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Non-small cell lung cancer	1/72	7.361012e-01	9.716020e-01	0	0	7.548910e-01	2.312893e-01	JAK3
KEGG_2021_Human	Inositol phosphate metabolism	1/73	7.409480e-01	9.716020e-01	0	0	7.443683e-01	2.231802e-01	PIK3CG
KEGG_2021_Human	Gastric acid secretion	1/76	7.549621e-01	9.716020e-01	0	0	7.144840e-01	2.008327e-01	ATP1A2
KEGG_2021_Human	cAMP signaling pathway	3/216	7.591803e-01	9.716020e-01	0	0	7.535405e-01	2.076124e-01	GABBR1;RAC2;ATP1A2
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	7.594633e-01	9.716020e-01	0	0	7.050469e-01	1.939889e-01	HCLS1
KEGG_2021_Human	Oxytocin signaling pathway	2/154	7.759945e-01	9.716020e-01	0	0	7.042366e-01	1.786013e-01	PIK3CG;PIK3R5
KEGG_2021_Human	Non-alcoholic fatty liver disease	2/155	7.790561e-01	9.716020e-01	0	0	6.995978e-01	1.746701e-01	NR1H3;PPARG
KEGG_2021_Human	Ribosome	2/158	7.880223e-01	9.716020e-01	0	0	6.860383e-01	1.634341e-01	MRPL19;RPS23
KEGG_2021_Human	ErbB signaling pathway	1/85	7.926279e-01	9.716020e-01	0	0	6.376386e-01	1.481881e-01	ERBB4
KEGG_2021_Human	Colorectal cancer	1/86	7.964390e-01	9.716020e-01	0	0	6.301048e-01	1.434148e-01	RAC2
KEGG_2021_Human	Insulin secretion	1/86	7.964390e-01	9.716020e-01	0	0	6.301048e-01	1.434148e-01	ATP1A2
KEGG_2021_Human	Thermogenesis	3/232	8.000717e-01	9.716020e-01	0	0	7.003140e-01	1.562078e-01	ACSL5;PPARG;PPARGC1A
KEGG_2021_Human	Cardiac muscle contraction	1/87	8.001802e-01	9.716020e-01	0	0	6.227461e-01	1.388215e-01	ATP1A2
KEGG_2021_Human	ECM-receptor interaction	1/88	8.038529e-01	9.716020e-01	0	0	6.155566e-01	1.344000e-01	COL6A2
KEGG_2021_Human	GABAergic synapse	1/89	8.074582e-01	9.716020e-01	0	0	6.085305e-01	1.301428e-01	GABBR1
KEGG_2021_Human	Bile secretion	1/90	8.109974e-01	9.716020e-01	0	0	6.016623e-01	1.260425e-01	ATP1A2
KEGG_2021_Human	Morphine addiction	1/91	8.144718e-01	9.716020e-01	0	0	5.949467e-01	1.220923e-01	GABBR1
KEGG_2021_Human	Small cell lung cancer	1/92	8.178824e-01	9.716020e-01	0	0	5.883787e-01	1.182857e-01	BIRC3
KEGG_2021_Human	Salivary secretion	1/93	8.212305e-01	9.716020e-01	0	0	5.819535e-01	1.146166e-01	ATP1A2
KEGG_2021_Human	Protein processing in endoplasmic reticulum	2/171	8.232717e-01	9.716020e-01	0	0	6.328435e-01	1.230684e-01	HSPA6;FBXO6
KEGG_2021_Human	IL-17 signaling pathway	1/94	8.245173e-01	9.716020e-01	0	0	5.756665e-01	1.110790e-01	CXCL10
KEGG_2021_Human	TGF-beta signaling pathway	1/94	8.245173e-01	9.716020e-01	0	0	5.756665e-01	1.110790e-01	FBN1
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	8.370725e-01	9.716020e-01	0	0	5.518147e-01	9.813728e-02	ATP1A2
KEGG_2021_Human	Glycerophospholipid metabolism	1/98	8.370725e-01	9.716020e-01	0	0	5.518147e-01	9.813728e-02	AGPAT1
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	1/98	8.370725e-01	9.716020e-01	0	0	5.518147e-01	9.813728e-02	PRKCQ
KEGG_2021_Human	Pancreatic secretion	1/102	8.487317e-01	9.737335e-01	0	0	5.298522e-01	8.690223e-02	ATP1A2
KEGG_2021_Human	Axon guidance	2/182	8.488958e-01	9.737335e-01	0	0	5.938339e-01	9.728115e-02	EPHA7;RAC2
KEGG_2021_Human	Glucagon signaling pathway	1/107	8.621423e-01	9.831270e-01	0	0	5.047299e-01	7.486906e-02	PPARGC1A
KEGG_2021_Human	HIF-1 signaling pathway	1/109	8.671685e-01	9.831270e-01	0	0	4.953323e-01	7.059576e-02	TF
KEGG_2021_Human	Serotonergic synapse	1/113	8.766790e-01	9.834032e-01	0	0	4.775440e-01	6.285163e-02	ALOX5
KEGG_2021_Human	Viral carcinogenesis	2/203	8.886459e-01	9.834032e-01	0	0	5.312175e-01	6.271367e-02	HLA-F;JAK3
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	8.896866e-01	9.834032e-01	0	0	4.531228e-01	5.296371e-02	STAT1
KEGG_2021_Human	Proteoglycans in cancer	2/205	8.918786e-01	9.834032e-01	0	0	5.259297e-01	6.017966e-02	ERBB4;HCLS1
KEGG_2021_Human	Vascular smooth muscle contraction	1/133	9.149611e-01	9.834032e-01	0	0	4.047738e-01	3.597377e-02	PRKCQ
KEGG_2021_Human	Autophagy	1/137	9.210568e-01	9.834032e-01	0	0	3.927881e-01	3.230035e-02	PRKCQ
KEGG_2021_Human	Insulin signaling pathway	1/137	9.210568e-01	9.834032e-01	0	0	3.927881e-01	3.230035e-02	PPARGC1A
KEGG_2021_Human	Huntington disease	3/306	9.210925e-01	9.834032e-01	0	0	5.272618e-01	4.333816e-02	PSMA5;PPARG;PPARGC1A
KEGG_2021_Human	MicroRNAs in cancer	3/310	9.251639e-01	9.834032e-01	0	0	5.202843e-01	4.046998e-02	MIR214;MIR145;MIR155
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	9.253409e-01	9.834032e-01	0	0	3.842515e-01	2.981525e-02	BIRC3
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	9.293931e-01	9.834032e-01	0	0	3.760756e-01	2.753758e-02	JAK3
KEGG_2021_Human	Spinocerebellar ataxia	1/143	9.293931e-01	9.834032e-01	0	0	3.760756e-01	2.753758e-02	PSMA5
KEGG_2021_Human	Chemical carcinogenesis	2/239	9.350644e-01	9.834032e-01	0	0	4.496917e-01	3.019222e-02	HSD11B1;AKR1C2
KEGG_2021_Human	Spliceosome	1/150	9.380154e-01	9.834032e-01	0	0	3.582789e-01	2.292588e-02	HSPA6
KEGG_2021_Human	Cellular senescence	1/156	9.445649e-01	9.849741e-01	0	0	3.443040e-01	1.963597e-02	HLA-F
KEGG_2021_Human	Wnt signaling pathway	1/166	9.539827e-01	9.895033e-01	0	0	3.232711e-01	1.522923e-02	RAC2
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	9.769125e-01	9.998577e-01	0	0	2.635562e-01	6.156191e-03	RAC2
KEGG_2021_Human	Ras signaling pathway	1/232	9.865656e-01	9.998577e-01	0	0	2.301251e-01	3.112555e-03	RAC2
KEGG_2021_Human	Calcium signaling pathway	1/240	9.884311e-01	9.998577e-01	0	0	2.223305e-01	2.587107e-03	ERBB4
KEGG_2021_Human	Parkinson disease	1/249	9.902227e-01	9.998577e-01	0	0	2.141626e-01	2.104231e-03	PSMA5
KEGG_2021_Human	Amyotrophic lateral sclerosis	2/364	9.910528e-01	9.998577e-01	0	0	2.925141e-01	2.628972e-03	PSMA5;ERBB4
KEGG_2021_Human	Alzheimer disease	1/369	9.989683e-01	9.998577e-01	0	0	1.434336e-01	1.480508e-04	PSMA5
KEGG_2021_Human	Pathways of neurodegeneration	1/475	9.998577e-01	9.998577e-01	0	0	1.107450e-01	1.576337e-05	PSMA5
